TransactionAmount,TransactionHour,TransactionDayOfWeek,IsWeekend,TransactionDistanceKm,CustomerAge,CityPopulation,TransactionCategoryEncoded,IsFraud
37.72,7,5,1,26.53778411275537,67.0,630,2,0
56.1,17,4,0,22.73857041455148,85.0,36784,13,0
2.16,18,6,1,84.99444871875679,49.0,4726,10,0
84.02,12,5,1,113.30330436667398,50.0,190249,1,0
150.94,12,6,1,96.3056010511191,41.0,760,7,0
1.87,22,0,0,55.20449545384173,39.0,5657,1,0
76.83,8,6,1,49.820181536708844,52.0,381459,4,0
2.9,3,0,0,88.46377492292955,75.0,104396,12,0
1.28,20,2,0,56.06626825792104,37.0,2368,12,0
115.61,10,0,0,86.21975369061768,32.0,2395,4,0
62.27,22,0,0,18.278511057885304,100.0,2856,6,0
30.17,11,1,0,43.26461251952461,44.0,4729,4,0
4.01,8,1,0,89.7204968993059,33.0,5903,9,0
44.23,6,5,1,98.64122112493182,36.0,1735,3,0
6.01,13,4,0,116.36363281645218,42.0,79008,12,0
1.16,14,0,0,65.41719304329905,39.0,647,11,0
361.11,0,3,0,52.95216828334227,60.0,128,4,1
790.6,15,0,0,100.80860812880765,35.0,4575,12,0
124.66,14,5,1,42.617228192281765,42.0,1858,12,0
39.24,18,0,0,72.35485614195589,65.0,2208,6,0
7.19,19,6,1,90.99180162031135,25.0,92608,11,0
3.73,19,0,0,121.91703801071701,36.0,3085,12,0
153.44,12,1,0,119.23664436643514,38.0,7646,6,0
32.44,17,0,0,25.006003899087244,51.0,1263321,10,0
50.85,16,6,1,27.336931135505797,64.0,4172,6,0
54.73,14,2,0,102.29794941481342,28.0,1689,10,0
1.69,12,6,1,18.451229123254436,88.0,376,10,0
63.94,1,2,0,78.8777065749718,40.0,409656,3,0
7.07,22,6,1,11.175129624702762,86.0,61,1,0
972.28,23,6,1,71.72950750570993,77.0,1263321,12,1
2.12,21,1,0,112.55454271979733,56.0,601723,13,0
41.39,16,6,1,60.47712948595121,47.0,1019,0,0
143.9,7,6,1,13.630259712589663,49.0,1680,12,0
5.59,13,4,0,104.38703221512466,41.0,760,11,0
7.24,19,5,1,125.30307230867035,41.0,718,12,0
39.63,15,1,0,69.19972409748353,59.0,673342,1,0
53.45,4,0,0,107.47246787972004,72.0,139,2,0
3.78,3,6,1,50.019176246455466,63.0,67082,12,0
253.43,19,5,1,102.44757513444246,69.0,828,7,0
57.64,9,6,1,11.634219930854087,42.0,1523,3,0
145.95,6,1,0,79.74796721433748,68.0,15647,9,0
41.9,4,3,0,113.46267495665104,47.0,6469,3,0
5.68,6,2,0,101.7120757371585,61.0,5438,9,0
77.78,14,0,0,109.79677674679064,36.0,533,6,0
60.92,23,4,0,59.9278569850747,62.0,8097,7,0
105.91,12,6,1,84.92255465307963,37.0,341043,5,0
163.81,15,3,0,125.81208945246148,28.0,4159,1,0
77.37,3,6,1,83.47528127205163,75.0,43102,4,0
72.74,15,5,1,96.83056629367947,52.0,177,0,0
68.62,23,0,0,36.593670199796016,48.0,310,6,0
34.29,22,6,1,51.53732730577206,80.0,642,6,0
7.75,10,6,1,68.40704380905454,69.0,1426,8,0
62.76,16,6,1,42.50038394380593,43.0,116155,6,0
72.19,9,0,0,16.509685474523412,50.0,2142,2,0
114.99,10,4,0,109.52126384309437,40.0,409656,4,0
638.21,18,1,0,82.85576102659876,38.0,88735,12,0
6.71,12,6,1,58.38420908630201,81.0,165,13,0
6.99,2,4,0,63.920687644122125,77.0,4993,11,0
68.6,0,0,0,122.96898463045414,31.0,93193,2,0
8.24,23,1,0,81.68492405429163,80.0,184,13,0
2.49,4,1,0,65.17375311675869,44.0,42817,8,0
75.25,17,0,0,99.45960032713877,54.0,270712,7,0
45.06,14,0,0,57.122417580111936,48.0,10076,5,0
92.43,16,6,1,69.84603971525377,27.0,1383,9,0
12.02,9,1,0,110.18610636270768,97.0,19090,0,0
19.01,19,2,0,115.24255787045418,54.0,743,7,0
16.49,12,5,1,102.26223570692918,65.0,320,7,0
133.17,6,5,1,66.15769712930852,57.0,25459,4,0
5.22,6,6,1,129.59037984070653,57.0,1656,8,0
188.37,11,1,0,83.90499376266517,39.0,2872,4,0
44.63,8,5,1,83.3568516917904,60.0,1925,2,0
4.85,12,2,0,78.13461659419889,38.0,338,0,0
76.06,2,6,1,100.37529281595734,50.0,1595797,2,0
1.44,7,0,0,106.29090355551003,62.0,923,9,0
9.09,15,0,0,97.17155116474689,75.0,1139,5,0
55.86,16,2,0,112.05033020898227,28.0,4159,1,0
75.02,3,3,0,55.49694578072465,27.0,2870,3,0
39.26,21,1,0,86.78895031767308,51.0,18182,6,0
123.57,19,6,1,111.8432660780009,100.0,2856,7,0
187.87,9,3,0,37.97821458909508,50.0,4074,4,0
67.34,15,1,0,76.25476834500239,61.0,5354,7,0
134.52,19,5,1,39.57176288765617,32.0,391389,5,0
16.61,22,5,1,29.98816573521377,68.0,1271,5,0
48.29,12,5,1,79.59204154830378,54.0,863,7,0
53.43,5,6,1,85.02199406817365,43.0,328,2,0
75.18,13,3,0,68.18341939424384,39.0,2097,6,0
8.23,18,5,1,103.00053939389336,29.0,2408,10,0
34.24,18,3,0,117.28150558565883,48.0,10076,1,0
32.59,2,0,0,132.39910754243908,36.0,419,9,0
6.64,16,0,0,77.56357446804749,45.0,1312922,12,0
37.24,3,1,0,101.06791511080364,46.0,1126,9,0
25.81,23,6,1,37.86271242334608,50.0,19054,5,0
9.28,21,2,0,81.17471635489936,41.0,1526206,5,0
119.78,21,0,0,63.0825442816537,97.0,19090,7,0
242.2,4,6,1,101.85646706200549,32.0,391389,4,0
640.59,16,6,1,68.42511589041855,28.0,9594,11,0
2.76,4,6,1,53.10254887788235,71.0,973849,11,0
33.07,16,4,0,63.83574740659479,42.0,21134,7,0
72.8,18,5,1,72.94650087960319,48.0,1446,5,0
1.1,1,6,1,18.23531929097055,62.0,6581,12,0
53.73,21,2,0,26.673017889533394,50.0,910148,6,0
47.37,9,0,0,124.31957664673455,44.0,4729,4,0
45.28,12,3,0,98.05521480309305,50.0,1595797,6,0
62.63,11,2,0,122.72438768460334,31.0,93193,2,0
128.05,3,3,0,73.5905231285155,93.0,341,8,0
3.46,1,3,0,55.880756691241494,59.0,1725,12,0
54.31,11,5,1,102.56604241842068,31.0,1770,3,0
209.26,1,1,0,41.610393194714696,34.0,4512,4,0
58.79,1,1,0,4.737993534093366,68.0,1271,2,0
7.64,7,4,0,55.894980103125874,53.0,190178,8,0
16.36,23,2,0,82.37297465108624,43.0,1574,5,0
15.7,12,0,0,122.93377497946234,62.0,1850,0,0
53.67,20,6,1,41.382911557846384,73.0,590,6,0
11.99,23,6,1,70.17333848008823,41.0,718,5,0
92.17,0,6,1,68.81914077487401,48.0,168,4,0
75.97,14,6,1,63.732040719681365,59.0,680,5,0
167.22,23,1,0,47.901256018441515,27.0,976,9,0
52.37,0,0,0,102.36409503402332,37.0,1102,3,0
43.77,5,0,0,50.74179871069082,53.0,2121,2,0
50.12,17,0,0,64.52196839848526,61.0,2786,6,0
9.63,20,0,0,68.8643355027597,84.0,3119,13,0
6.88,13,4,0,97.47847125174044,45.0,241,13,0
2.15,17,2,0,113.04683195703936,29.0,972,1,0
46.81,15,5,1,76.37390046508285,76.0,3430,7,0
244.49,12,0,0,71.15763373639157,30.0,564,9,0
225.27,6,2,0,91.40826720783826,54.0,54287,4,0
93.17,2,0,0,87.01081674144667,36.0,77,4,0
201.02,9,5,1,60.52711756709347,43.0,24536,4,0
10.58,20,0,0,27.07946151779648,50.0,1643,7,0
22.98,9,3,0,20.109147172630973,55.0,84106,8,0
22.13,13,2,0,55.1200477848459,49.0,346,10,0
67.44,8,3,0,97.99338933401084,72.0,2016,2,0
8.2,21,6,1,91.195130006044,65.0,247,13,0
20.77,21,3,0,89.88771649920935,70.0,489,1,0
36.2,23,5,1,80.39965251795113,80.0,589,7,0
136.9,18,3,0,80.74215991980155,63.0,2054,5,0
67.65,4,1,0,7.372214956564466,76.0,467,2,0
76.64,11,5,1,60.69818888261155,60.0,47772,4,0
98.26,2,5,1,72.2258986817685,39.0,832,4,0
89.43,11,5,1,117.08359139170862,72.0,337,3,0
19.42,18,6,1,111.16680652119612,95.0,571,6,0
26.45,16,3,0,78.29674204583512,50.0,4074,10,0
12.98,19,4,0,60.75014257280199,67.0,198,1,0
60.05,8,6,1,59.596937776764186,66.0,478,8,0
118.32,16,3,0,54.71336835870087,36.0,217,0,0
36.52,0,6,1,111.96761546340969,48.0,565,9,0
15.67,0,0,0,49.1033094740207,57.0,9034,9,0
80.0,2,5,1,57.35837657050635,57.0,2307,2,0
41.4,16,0,0,37.65037381669107,55.0,753116,6,0
38.8,11,1,0,46.132401317540086,43.0,540,2,0
2.56,23,6,1,57.06193161440206,28.0,10295,0,0
58.25,13,1,0,80.22029521717546,62.0,3032,6,0
206.51,23,3,0,45.020478025526685,89.0,1252,10,0
70.13,21,5,1,62.39294338472991,29.0,2408,9,0
39.34,14,6,1,46.61775658175831,39.0,2872,7,0
113.24,17,3,0,105.6164438666137,77.0,1274,7,0
3.31,1,0,0,45.78410325268649,67.0,1263321,9,0
23.44,14,5,1,84.57964898409801,77.0,2661,10,0
9.1,23,2,0,75.5833563052824,41.0,718,12,0
133.76,3,3,0,120.65353802226117,73.0,1897,4,0
168.72,11,5,1,11.231421719861924,33.0,5903,4,0
95.06,1,0,0,112.86274648061331,67.0,6460,4,0
94.54,15,5,1,58.029217103364054,28.0,4542,5,0
42.97,14,5,1,110.61179575572086,32.0,391389,6,0
58.66,23,4,0,95.48813084905478,91.0,1533,7,0
114.47,6,6,1,117.22790490468532,60.0,717255,4,0
9.13,2,2,0,83.46778425794349,39.0,2211,8,0
36.06,13,0,0,111.8190635040514,50.0,324,0,0
178.55,5,3,0,104.5669067911913,51.0,1263321,4,0
5.04,21,5,1,73.74904583181771,37.0,71463,11,0
75.28,4,5,1,37.79633819602489,48.0,3255,3,0
7.8,19,1,0,105.2165887359822,53.0,190178,12,0
38.02,22,0,0,81.3120023916975,52.0,71485,11,0
116.32,0,2,0,86.64248394707202,57.0,92294,3,0
132.99,5,0,0,46.42773121783154,32.0,2395,12,0
59.28,9,3,0,116.22061922587949,47.0,79613,3,0
2.15,14,4,0,66.3360540434571,39.0,2211,12,0
13.4,18,3,0,50.22145966432901,43.0,540,10,0
106.92,1,4,0,82.2753726788519,46.0,1201,4,0
53.89,12,6,1,81.77229580634146,42.0,144160,0,0
3.8,15,2,0,114.6840622539607,77.0,43,6,0
79.09,18,0,0,121.43179825628464,36.0,1228,0,0
8.45,19,5,1,44.62778652051517,30.0,2607,6,0
1.33,10,0,0,92.83724134432208,60.0,519,11,0
17.71,16,0,0,117.75908732509465,40.0,1675,7,0
74.62,5,0,0,73.08677528435602,54.0,255,3,0
49.87,17,1,0,113.97905140124834,38.0,7268,5,0
5.7,2,4,0,26.351284193521458,70.0,222785,12,0
41.41,17,2,0,90.29815725253012,38.0,477,7,0
75.68,23,0,0,70.30133867597073,43.0,1930,6,0
10.15,12,0,0,8.779861843067167,33.0,123373,11,0
72.9,0,5,1,81.67302385741482,36.0,217,4,0
9.42,16,0,0,108.78033922618157,36.0,302,9,0
7.33,22,4,0,71.77651050660671,101.0,9784,13,0
46.43,1,6,1,56.738770518082745,50.0,513,2,0
9.46,1,6,1,94.61849204500993,58.0,248,11,0
103.45,11,2,0,50.12655232516208,36.0,1946,8,0
256.8,10,5,1,86.27222019159962,74.0,1263321,0,0
53.13,14,6,1,81.6760248989615,28.0,17867,5,0
4.39,13,5,1,124.0662787461171,35.0,69,13,0
167.85,8,1,0,32.56204001915258,59.0,471,4,0
37.49,14,0,0,106.94057656071828,77.0,4508,6,0
80.75,13,4,0,111.96947990995359,39.0,5211,5,0
93.56,1,5,1,60.50207227407,85.0,68211,1,0
39.19,2,5,1,99.48810545403664,37.0,71463,8,0
27.21,21,4,0,30.726416027164564,58.0,1565,5,0
56.25,20,2,0,107.3866218493034,71.0,932,6,0
40.94,15,5,1,15.62345419176505,72.0,133,5,0
26.38,21,5,1,61.66252231371535,54.0,922,10,0
67.37,2,6,1,123.94933070822589,40.0,11432,2,0
2.76,19,3,0,16.34838018257094,45.0,124967,0,0
64.93,5,5,1,60.28745279908319,37.0,5662,2,0
95.17,17,3,0,71.24552094800283,51.0,5895,0,0
99.49,20,4,0,74.43662986466157,35.0,365,6,0
163.2,0,0,0,71.14753475826846,37.0,2368,4,0
64.24,16,5,1,98.46491678052791,52.0,1804,10,0
7.24,18,0,0,28.80272837456623,36.0,4056,11,0
4.69,22,0,0,49.60883613969049,54.0,743,12,0
55.06,0,0,0,120.49531920390066,50.0,190249,3,0
80.12,6,2,0,110.5446797925201,41.0,20328,4,0
65.65,1,0,0,71.37612459154103,33.0,5161,3,0
31.21,6,2,0,113.329698594176,45.0,2457,9,0
216.51,3,1,0,80.07063526066356,56.0,34496,4,0
8.27,0,4,0,38.468969878132114,70.0,222785,12,0
69.24,19,6,1,127.32657738872484,42.0,13602,6,0
113.5,21,3,0,98.11665818055324,33.0,5161,7,0
77.24,16,2,0,70.6241112038967,78.0,15647,6,0
157.61,2,5,1,42.79725089853933,57.0,1656,4,0
51.58,13,0,0,69.64154278913782,49.0,3996,6,0
21.9,14,6,1,60.42349316535943,46.0,1201,6,0
35.06,23,1,0,50.34005476845382,38.0,2523,1,0
73.88,11,0,0,50.26462539334929,39.0,1186,2,0
81.25,17,5,1,73.82002584666913,54.0,277,6,0
3.73,11,0,0,96.88008155323244,57.0,9034,12,0
3.61,6,1,0,115.85260902045191,92.0,276002,11,0
6.14,3,5,1,49.41924551902644,60.0,129,11,0
3.59,15,1,0,10.095896148744725,45.0,836,11,0
145.27,19,6,1,122.57114000330398,36.0,1946,12,0
52.12,0,6,1,54.50896648313848,96.0,307,2,0
57.56,11,5,1,110.83201249903976,52.0,5621,3,0
164.15,18,6,1,122.58464836326425,57.0,2307,10,0
77.51,2,6,1,35.06166214580157,32.0,95,11,0
43.36,17,6,1,119.63928126710881,59.0,471,10,0
140.21,2,0,0,104.55755052503305,56.0,1979,4,0
75.56,23,2,0,23.332574623583792,45.0,241,5,0
74.19,10,0,0,88.34624698010713,42.0,13602,3,0
9.46,18,3,0,118.09233428004177,66.0,1506,0,0
14.63,11,5,1,82.77498535848332,50.0,513,3,0
69.32,10,1,0,36.888215228480504,61.0,5354,4,0
7.52,23,6,1,35.50815876120304,27.0,895,10,0
62.49,7,0,0,70.49776719372485,74.0,137067,4,0
7.8,22,1,0,111.32885405045224,40.0,3458,11,0
3.74,16,5,1,93.35480529958633,33.0,14742,12,0
61.72,4,5,1,88.76190450299127,53.0,687276,2,0
66.49,16,6,1,74.32622564554227,52.0,177,6,0
7.3,21,0,0,87.46790356127241,47.0,6469,11,0
86.81,3,0,0,93.61843791380879,66.0,459921,2,0
65.79,23,1,0,41.84650012191635,35.0,291,6,0
25.9,15,5,1,38.74852503962901,60.0,519,5,0
79.95,10,5,1,109.79962151057487,76.0,3430,2,0
182.97,15,5,1,81.98686105920626,33.0,30770,1,0
53.6,14,3,0,86.9891696166178,59.0,571,0,0
52.42,21,6,1,85.51365159266518,50.0,1645,1,0
77.6,19,1,0,33.883571590882276,52.0,645,5,0
86.89,5,3,0,54.67268187138593,55.0,1368,2,0
35.1,20,0,0,23.68662260015876,36.0,77,6,0
153.08,16,1,0,60.89149556955109,93.0,1202,6,0
11.9,17,2,0,34.366143748393014,75.0,8512,10,0
71.71,9,4,0,73.15720076632886,51.0,18182,2,0
38.84,15,3,0,108.53118620519263,80.0,579,5,0
164.04,17,4,0,79.11122716008636,36.0,77,12,0
37.62,14,0,0,72.9206723984695,51.0,5548,0,0
50.95,19,5,1,71.93268784204537,38.0,151815,7,0
3.58,2,4,0,81.1270586244639,59.0,2435,9,0
83.05,7,6,1,114.35824369873288,67.0,5619,2,0
7.28,22,6,1,124.38706420607328,46.0,493806,8,0
36.74,19,0,0,38.32363026022398,49.0,16183,7,0
118.54,6,5,1,70.63437449618662,70.0,134056,9,0
53.2,11,3,0,86.91864355127198,51.0,824,3,0
14.73,22,2,0,73.34105720054747,60.0,1925,7,0
73.47,15,2,0,20.07293535457025,47.0,595,5,0
1.33,23,6,1,19.81573343981878,41.0,224256,11,0
183.76,8,5,1,26.13894137999609,91.0,73,4,0
33.4,2,2,0,109.58736631732457,44.0,823,9,0
70.18,15,1,0,83.13895765608146,48.0,10076,7,0
72.92,14,0,0,61.19240002001015,47.0,595,5,0
29.26,3,5,1,124.09123019503893,56.0,45303,0,0
93.42,19,1,0,40.2101537939629,65.0,247,6,0
78.51,16,4,0,74.54329253118411,52.0,645,5,0
9.37,13,5,1,61.1318381948367,28.0,166081,9,0
6.66,21,3,0,71.44448832779449,36.0,77,10,0
3.73,18,6,1,131.79926673492164,98.0,1063,13,0
44.93,0,1,0,107.25372188119144,94.0,800,3,0
96.47,9,5,1,71.08745028246594,48.0,1446,4,0
53.42,22,5,1,42.17966105226322,53.0,635,6,0
53.51,8,0,0,66.83749916104746,71.0,932,2,0
100.43,16,6,1,82.51696521811897,23.0,5666,5,0
6.65,17,1,0,105.57835980581626,29.0,31394,9,0
14.72,14,0,0,59.474466264315566,74.0,254,10,0
104.16,3,0,0,47.956418761973744,46.0,1532,11,0
47.3,6,5,1,60.69127829210015,62.0,191096,0,0
109.21,6,4,0,91.83285276948926,40.0,741,11,0
41.76,17,0,0,134.39019854945516,50.0,6120,11,0
68.2,23,6,1,94.76350847221606,46.0,686,6,0
31.22,3,0,0,57.49229826050618,21.0,267,2,0
49.8,18,0,0,13.57111627068673,42.0,3766,10,0
40.7,22,4,0,85.056577688898,78.0,2971,7,0
107.68,0,3,0,34.730975667324,87.0,22305,2,0
12.29,13,5,1,133.59937790010474,56.0,911,5,0
138.24,8,1,0,81.61024437279083,67.0,1263321,4,0
4.24,15,2,0,77.89686002122899,45.0,836,12,0
66.66,22,4,0,49.57261394382297,87.0,22305,1,0
5.67,19,0,0,21.711115704543037,36.0,4056,12,0
2.29,4,1,0,102.6499861209079,93.0,18760,9,0
14.23,8,1,0,65.96994913360743,58.0,78968,8,0
28.87,8,2,0,85.63089411316369,74.0,254,12,0
11.56,4,0,0,63.43065512432603,82.0,914,9,0
69.92,14,0,0,84.14816629674122,41.0,1360,6,0
9.8,12,1,0,69.80628114866197,85.0,68211,10,0
64.15,4,4,0,115.20442541977077,74.0,254282,2,0
84.16,16,0,0,118.54824176994045,35.0,291,6,0
97.06,14,3,0,67.12711374052725,45.0,49,6,0
1.63,16,1,0,68.2627392028668,39.0,94325,11,0
24.43,15,0,0,84.18184627899574,43.0,178,0,0
66.91,5,6,1,11.650633477762907,59.0,4913,2,0
1.91,23,4,0,83.39033600655002,45.0,124967,12,0
23.74,16,0,0,91.10184676388468,22.0,2135,1,0
9.95,19,0,0,65.63978123702705,86.0,61,13,0
60.31,23,0,0,64.06572214537019,49.0,33917,6,0
9.72,21,3,0,62.51008171039266,29.0,4653,12,0
75.77,13,6,1,111.5891873802788,62.0,1850,6,0
86.57,4,0,0,6.213017371387694,62.0,191096,2,0
206.01,15,3,0,74.07239075530433,48.0,158701,11,0
2.51,14,1,0,71.82763457300271,33.0,14742,11,0
17.52,18,6,1,40.99955649423148,50.0,1766,0,0
7.94,8,2,0,58.270328434392844,71.0,4677,0,0
86.74,9,3,0,100.42862509437529,39.0,7692,3,0
37.94,22,4,0,120.13964284852727,69.0,139650,5,0
132.81,11,6,1,88.85366263308909,80.0,579,4,0
8.73,21,5,1,121.6983330895333,49.0,33917,11,0
99.95,7,5,1,127.05896611394708,32.0,1684,4,0
88.74,13,5,1,34.29727639724931,22.0,2135,7,0
7.63,16,5,1,79.52496626253236,41.0,1526206,12,0
26.25,20,5,1,122.7533515407825,80.0,450,10,0
6.71,19,0,0,111.95625871222663,35.0,1490,11,0
22.92,21,0,0,30.98929748608263,60.0,277,0,0
8.46,17,3,0,64.6028916349677,45.0,241,12,0
3.25,20,1,0,99.92930058197405,43.0,328,7,0
2.69,15,0,0,35.59481505796614,67.0,198,10,0
44.71,16,1,0,95.14392390728526,49.0,7155,6,0
2.5,1,6,1,105.73807438302543,77.0,43,8,0
36.34,2,5,1,83.93374572999058,33.0,45100,3,0
8.57,13,3,0,96.80093719345022,32.0,1684,12,0
8.41,20,5,1,51.50024421715933,27.0,3807,12,0
16.94,23,5,1,41.00924816286723,50.0,1595797,1,0
41.03,17,0,0,77.49903163548653,49.0,16183,11,0
68.01,5,5,1,105.84734420046712,54.0,270712,9,0
4.06,23,0,0,128.10827594080496,72.0,69793,10,0
9.4,3,3,0,95.21046925970313,40.0,105638,8,0
45.49,5,3,0,27.969160900945415,23.0,1512,2,0
70.57,5,1,0,74.13911106543614,35.0,4575,8,0
57.51,12,0,0,78.29023084842115,74.0,1263321,1,0
36.24,6,6,1,65.92916955071216,76.0,467,2,0
9.51,18,4,0,51.511984280990475,93.0,18760,10,0
15.77,7,0,0,93.90148521308119,77.0,1274,8,0
4.57,12,0,0,100.0800548434851,28.0,166081,12,0
93.91,20,0,0,65.06666251469913,82.0,914,7,0
88.78,23,4,0,88.2671004554555,38.0,3495,10,0
51.7,13,3,0,55.37394326800446,74.0,254282,7,0
61.98,3,0,0,38.76366873785559,39.0,242,3,0
1.3,23,4,0,52.902856483608915,46.0,504,12,0
26.71,7,3,0,98.2817075803977,67.0,5791,9,0
79.62,4,5,1,50.583560200962815,55.0,1943,2,0
15.43,12,0,0,74.7508379807621,53.0,190178,1,0
5.49,10,5,1,33.46676388423368,67.0,630,11,0
103.15,23,0,0,71.79807965894506,42.0,3766,7,0
12.68,18,1,0,41.166125695416795,50.0,313,6,0
70.42,9,3,0,98.77622008372154,61.0,112,2,0
6.83,22,5,1,115.49503699906623,35.0,18128,11,0
28.23,21,0,0,123.08527525419822,21.0,163415,10,0
208.79,8,6,1,84.47918512057983,99.0,16305,11,0
37.5,0,6,1,50.47969229499394,52.0,1453,9,0
5.49,22,6,1,52.98820321990441,33.0,54185,11,0
14.19,15,0,0,37.55597742770691,39.0,242,5,0
13.2,12,2,0,100.95861809902864,60.0,1420,10,0
36.18,17,4,0,76.73593583490842,39.0,2211,7,0
4.57,18,6,1,61.41981424147406,74.0,137067,13,0
8.02,13,6,1,88.01014341564786,28.0,166081,7,0
73.17,1,0,0,65.4811926542277,39.0,832,11,0
84.37,22,6,1,83.84404403983669,29.0,276896,10,0
4.85,2,4,0,78.65735488672811,62.0,192,12,0
9.31,18,3,0,25.08605361978583,59.0,471,0,0
183.84,0,2,0,35.24868834858495,51.0,320420,4,0
8.68,12,5,1,83.2069295023153,52.0,241,12,0
57.33,7,1,0,32.63259945665986,75.0,427,2,0
80.1,18,2,0,99.88246962074228,73.0,4603,6,0
38.86,18,5,1,73.2948827703698,39.0,46,6,0
5.97,1,4,0,78.01756708807575,51.0,5548,8,0
24.32,17,0,0,78.84869339344519,26.0,28739,6,0
2.46,15,5,1,114.30498506866581,28.0,10295,11,0
9.48,22,2,0,65.32672761778412,33.0,238602,11,0
57.57,6,0,0,88.70106838854434,41.0,35439,4,0
51.56,17,5,1,21.263660500513286,37.0,286,7,0
118.29,8,6,1,104.17659597474754,100.0,1324,4,0
57.87,10,4,0,89.7724626635796,49.0,26551,3,0
11.39,15,3,0,56.846901394937156,80.0,95015,10,0
90.77,3,6,1,72.59514389524993,37.0,1102,11,0
5.47,19,6,1,54.01653542462552,33.0,15269,11,0
85.7,0,2,0,73.73942268796571,46.0,100,11,0
48.22,19,4,0,86.83626052981184,57.0,215,5,0
1.4,13,5,1,92.27421556679592,33.0,45100,11,0
8.59,19,5,1,54.04397863744649,43.0,186140,12,0
171.95,2,1,0,73.93797345818511,41.0,1526206,9,0
1.98,5,5,1,47.516777325040614,52.0,14871,9,0
154.8,3,5,1,72.01183590861733,48.0,5196,8,0
8.96,1,6,1,87.37469400427835,70.0,260,12,0
1.08,17,0,0,104.32601970532879,31.0,93193,9,0
74.06,8,4,0,93.32757167652431,74.0,736284,0,0
27.85,14,5,1,69.27539385244597,35.0,69,7,0
37.97,19,4,0,81.79189790405022,54.0,31515,7,0
5.29,20,0,0,95.51187682540483,53.0,3688,9,0
7.51,4,4,0,61.09279063292806,66.0,1923,11,0
113.03,4,0,0,110.90503214160326,48.0,1988,4,0
8.3,13,3,0,97.55148795108809,48.0,3255,12,0
147.64,15,1,0,102.39468590776818,75.0,43102,7,0
43.11,22,1,0,79.14285399098443,82.0,914,0,0
110.72,22,0,0,45.41307650641452,41.0,1970,7,0
136.11,9,4,0,78.15203351298562,69.0,1426,4,0
32.99,18,6,1,77.03715143364944,100.0,4845,7,0
47.79,10,6,1,114.01708651342275,48.0,149,2,0
6.64,21,6,1,32.69508689532498,26.0,28425,8,0
8.14,12,1,0,65.40758455031778,25.0,21635,8,0
78.14,21,6,1,123.51021867143542,92.0,5648,10,0
75.71,10,1,0,90.40611079691693,38.0,477,11,0
140.07,0,1,0,45.46832320639861,61.0,470,4,0
38.81,17,5,1,124.39191755117038,71.0,932,10,0
175.84,10,5,1,69.6039396747375,49.0,16183,4,0
2.73,15,5,1,117.5528856490843,81.0,165,1,0
983.44,13,5,1,19.662827855365748,38.0,3495,12,0
127.97,13,0,0,102.11899639125038,59.0,571,6,0
36.66,15,6,1,56.150011331545755,65.0,597,5,0
3.88,15,0,0,63.87858842417707,54.0,2401,12,0
73.95,14,3,0,75.67272263183922,37.0,632,5,0
82.74,10,6,1,31.183145840899524,68.0,308,2,0
12.96,12,6,1,69.0567551250485,39.0,16163,10,0
63.01,10,0,0,71.12993731944886,43.0,106,2,0
200.45,6,1,0,97.67223055642732,35.0,51427,4,0
65.88,4,6,1,36.40540832457621,93.0,18760,2,0
20.05,16,2,0,99.94886273348104,32.0,391389,5,0
6.11,15,6,1,102.85648298322292,28.0,10295,1,0
64.59,14,4,0,110.45798663869539,49.0,7155,6,0
2.42,12,1,0,88.21801913704701,47.0,276002,11,0
185.54,1,1,0,86.07201758066819,46.0,21902,4,0
2905.96,19,5,1,51.72627976667359,35.0,520,12,0
145.88,12,2,0,100.68187261456502,27.0,1383,8,0
7.13,9,4,0,113.40687431994074,60.0,1925,9,0
77.05,5,0,0,74.19223242504165,30.0,564,2,0
61.18,1,4,0,77.7031600643963,90.0,6284,2,0
55.55,0,6,1,31.888106101402,28.0,1423,2,0
6.0,12,0,0,114.52770183496733,74.0,736284,13,0
68.94,12,2,0,66.23626219382243,47.0,341,0,0
185.94,10,6,1,123.30715151731687,48.0,5760,4,0
39.59,10,5,1,70.91961078630935,42.0,27971,9,0
27.48,17,5,1,87.01777777506857,27.0,2504700,6,0
7.33,21,2,0,79.43327539494572,51.0,1725,9,0
40.51,15,5,1,84.71123827625146,31.0,5341,6,0
7.71,17,1,0,94.66746600531332,60.0,99,13,0
196.84,22,4,0,62.255452072897626,65.0,2208,5,0
66.95,9,2,0,79.53158032846508,70.0,207,2,0
30.74,18,6,1,63.794888666490586,28.0,165556,7,0
52.4,3,0,0,64.82587933754645,48.0,5760,3,0
82.2,20,6,1,36.255656987516524,50.0,1302,6,0
59.34,18,6,1,57.244212591657494,38.0,3495,10,0
202.36,17,2,0,40.48840892505944,47.0,276002,5,0
7.7,17,4,0,112.58921852082813,28.0,165556,0,0
9.5,17,1,0,17.801535213176457,35.0,69,12,0
75.84,22,4,0,82.95763213628672,51.0,18182,9,0
61.92,1,0,0,31.11201994058264,30.0,203571,2,0
320.27,5,5,1,60.58624165526459,41.0,1526206,8,0
14.64,12,4,0,96.24539962887464,56.0,46563,7,0
21.69,12,6,1,103.02437753684556,54.0,11256,10,0
7.49,22,5,1,60.86434089540648,31.0,34153,8,0
110.26,2,3,0,111.68665893495388,62.0,6581,4,0
19.27,14,3,0,68.19632424987392,65.0,597,0,0
